date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:24:24	996/996	U-----	200	untouched ('')	font/woff2	etag:W/%223e4-f4wKANm5XyHWc7ilagLYtlqeYzU%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=greek-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4saVIUwaEQbjB_mQ8530.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:24:24	5812/5812	U-----	200	untouched ('')	font/woff2	etag:W/%2216b4-u758nBLY5LHgT1FLrSd+WcaDATM%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=greek&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4jaVIUwaEQbjB_mQ50e3.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:24:26	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2028%20Jan%202026%2011:24:24%20GMT	https://cdn.voiceflow.com/robots.txt		(from https://grupoalfa.net/)
12:24:28	4752/4752	U-----	200	untouched ('')	font/woff2	etag:W/%221290-QmHlYPA7kagByDbJWWzf1kPoq0Q%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=hebrew&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4iaVIUwaEQbjB_mQ50a9.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:26:37	14532/14532	U-----	200	untouched ('')	font/woff2	etag:W/%2238c4-wWyXbtOgfHIfGxQny/sFD6YmRSE%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=math&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B5caVIUwaEQbjB_mQfda2.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:26:38	6804/6804	U-----	200	untouched ('')	font/woff2	etag:W/%221a94-/SVbnfSAccRXeNKzQP4VDQOaAzY%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=symbols&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B5OaVIUwaEQbjB_mQ5757.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:26:39	5124/5124	U-----	200	untouched ('')	font/woff2	etag:W/%221404-TBV3uOeTCthzrQbrbN4R7I6ocdw%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=vietnamese&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4vaVIUwaEQbjB_mQ86ad.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:26:42	10796/10796	U-----	200	untouched ('')	font/woff2	etag:W/%222a2c-2WNvDJKE5UPuL30KRiagVu1YeoM%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=latin-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4uaVIUwaEQbjB_mQ9de1.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:29:04	13452/13452	U-----	200	untouched ('')	font/woff2	etag:W/%22348c-RWyrxvZhVevgO+fEA9Fi6ca7KqU%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@400&subset=latin&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4gaVIUwaEQbjAb9d6.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:29:06	12732/12732	U-----	200	untouched ('')	font/woff2	etag:W/%2231bc-wng8JGannj7k+NldfO6QT7D3v68%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=cyrillic-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4taVIUwaEQbjB_mQaf38.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:29:07	7204/7204	U-----	200	untouched ('')	font/woff2	etag:W/%221c24-5gt18aCRAcbYfzOBu2uiYDqEQdI%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=cyrillic&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4kaVIUwaEQbjB_mQ9aed.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:29:10	1048/1048	U-----	200	untouched ('')	font/woff2	etag:W/%22418-hnQC7l4i/o+3jIiw/7mzEDY6UUE%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=greek-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4saVIUwaEQbjB_mQ2030.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:31:23	5848/5848	U-----	200	untouched ('')	font/woff2	etag:W/%2216d8-zkFidF00fy2DNBCrCzlZ3nM9Y1M%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=greek&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4jaVIUwaEQbjB_mQb1a0.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:31:25	4732/4732	U-----	200	untouched ('')	font/woff2	etag:W/%22127c-TahL2lwxmjKxHp22rcZI9XtR914%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=hebrew&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4iaVIUwaEQbjB_mQ52cd.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:31:27	14568/14568	U-----	200	untouched ('')	font/woff2	etag:W/%2238e8-Lqg4YF0hZx/rHWq64j6GpWfuTwU%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=math&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B5caVIUwaEQbjB_mQ7969.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:31:29	6916/6916	U-----	200	untouched ('')	font/woff2	etag:W/%221b04-7mGNw/6pdCgIX5xdXzFa5n2W54M%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=symbols&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B5OaVIUwaEQbjB_mQ8ff9.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:31:32	194237/194237	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/local-comercial	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/local-comercial.html	(from https://grupoalfa.net/proyectos)
12:31:37	193410/193410	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/alquiler-por-habitaciones	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/alquiler-por-habitaciones.html	(from https://grupoalfa.net/proyectos)
12:31:42	192732/192732	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/flip-house	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/flip-house.html	(from https://grupoalfa.net/proyectos)
12:31:45	193306/193306	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/vivienda-turistica	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/vivienda-turistica.html	(from https://grupoalfa.net/proyectos)
12:31:49	193402/193402	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/division-apartamentos	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/division-apartamentos.html	(from https://grupoalfa.net/proyectos)
12:31:52	193298/193298	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/chalet-dividido	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/chalet-dividido.html	(from https://grupoalfa.net/proyectos)
12:31:56	193281/193281	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/duplex-turistico	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/duplex-turistico.html	(from https://grupoalfa.net/proyectos)
12:32:02	156490/156490	U-----	200	untouched ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/promotores	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/promotores.html	(from https://grupoalfa.net/)
12:32:51	15906/15906	U-----	200	untouched ('')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:32:49%20GMT	https://images.unsplash.com/photo-1549923746-c502d488b3ea?auto=format&fit=crop&w=320&h=213	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1549923746-c502d488b3ea5aa9.jpg	(from https://grupoalfa.net/inversores)
12:33:38	5132/5132	U-----	200	untouched ('')	font/woff2	etag:W/%22140c-Z0WA5e+P4DNbrd6PRcKAMKI56VE%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=vietnamese&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4vaVIUwaEQbjB_mQff3f.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:33:39	10736/10736	U-----	200	untouched ('')	font/woff2	etag:W/%2229f0-5jkQ5u+9ivd9DbauOQMG2fdSwQk%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=latin-ext&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4uaVIUwaEQbjB_mQfd41.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:33:40	21275/21275	U-----	200	untouched ('')	image/jpeg	date:Sun,%2018%20Jan%202026%2003:39:50%20GMT	https://images.unsplash.com/photo-1549923746-c502d488b3ea?auto=format&fit=crop&w=328&h=320	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1549923746-c502d488b3eafc39.jpg	(from https://grupoalfa.net/inversores)
12:33:41	13560/13560	U-----	200	untouched ('')	font/woff2	etag:W/%2234f8-RPC7OrIyOwOGWNKlbCRez3/G0Rw%22	https://cdn.zyrosite.com/u1/google-fonts/font-file?family=Open+Sans:wght@500&subset=latin&display=swap	/home/jcminarro/websites/Grupo%20Alfa/cdn.zyrosite.com/u1/google-fonts/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjr0B4gaVIUwaEQbjA1d98.woff2	(from https://cdn.zyrosite.com/u1/google-fonts/font-faces?family=Krona+One:wght@400&family=Jost:wght@300;400;700&family=Inter:wght@400;500&family=Open+Sans:wght@400;500&display=swap)
12:34:32	12584/12584	U-----	200	untouched ('')	image/jpeg	date:Sat,%2017%20Jan%202026%2021:05:32%20GMT	https://images.unsplash.com/photo-1579621970588-a35d0e7ab9b6?auto=format&fit=crop&w=334&h=223	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1579621970588-a35d0e7ab9b6f5e6.jpg	(from https://grupoalfa.net/inversores)
12:34:33	16695/16695	U-----	200	untouched ('')	image/jpeg	date:Fri,%2016%20Jan%202026%2010:45:00%20GMT	https://images.unsplash.com/photo-1579621970588-a35d0e7ab9b6?auto=format&fit=crop&w=328&h=320	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1579621970588-a35d0e7ab9b6fc39.jpg	(from https://grupoalfa.net/inversores)
12:34:35	16505/16505	U-----	200	untouched ('')	image/jpeg	date:Sun,%2018%20Jan%202026%2000:20:26%20GMT	https://images.unsplash.com/photo-1560518883-ce09059eeffa?auto=format&fit=crop&w=319&h=213	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1560518883-ce09059eeffa39f3.jpg	(from https://grupoalfa.net/inversores)
12:34:35	21885/21885	U-----	200	untouched ('')	image/jpeg	date:Mon,%2012%20Jan%202026%2015:42:33%20GMT	https://images.unsplash.com/photo-1560518883-ce09059eeffa?auto=format&fit=crop&w=328&h=320	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1560518883-ce09059eeffafc39.jpg	(from https://grupoalfa.net/inversores)
12:35:31	22615/22615	U-----	200	untouched ('')	image/jpeg	date:Sat,%2017%20Jan%202026%2015:36:24%20GMT	https://images.unsplash.com/photo-1454165804606-c3d57bc86b40?auto=format&fit=crop&w=329&h=219	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1454165804606-c3d57bc86b40aadb.jpg	(from https://grupoalfa.net/inversores)
12:35:35	17538/17538	U-----	200	untouched ('')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:33:05%20GMT	https://images.unsplash.com/photo-1697787146281-f6d4d555c445?auto=format&fit=crop&w=235&h=469	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1697787146281-f6d4d555c44522f5.jpg	(from https://grupoalfa.net/alfa-hunters)
12:35:35	10244/10244	U-----	200	untouched ('')	image/jpeg	date:Fri,%2023%20Jan%202026%2011:09:33%20GMT	https://images.unsplash.com/photo-1697787146281-f6d4d555c445?auto=format&fit=crop&w=158&h=273	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1697787146281-f6d4d555c4457beb.jpg	(from https://grupoalfa.net/alfa-hunters)
12:35:36	27085/27085	U-----	200	untouched ('')	image/jpeg	date:Tue,%2030%20Dec%202025%2021:19:53%20GMT	https://images.unsplash.com/photo-1454165804606-c3d57bc86b40?auto=format&fit=crop&w=328&h=320	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1454165804606-c3d57bc86b40fc39.jpg	(from https://grupoalfa.net/inversores)
12:35:42	134089/134089	U-----	200	untouched ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/lujo-rent	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/lujo-rent.html	(from https://grupoalfa.net/)
12:35:43	134097/134097	U-----	200	untouched ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/rey-subastos	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/rey-subastos.html	(from https://grupoalfa.net/)
12:36:36	26392/26392	U-----	200	untouched ('')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:33:07%20GMT	https://images.unsplash.com/photo-1545184180-25d471fe75eb?auto=format&fit=crop&w=247&h=469	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1545184180-25d471fe75eb31b6.jpg	(from https://grupoalfa.net/alfa-hunters)
12:36:36	14767/14767	U-----	200	untouched ('')	image/jpeg	date:Fri,%2023%20Jan%202026%2011:09:32%20GMT	https://images.unsplash.com/photo-1545184180-25d471fe75eb?auto=format&fit=crop&w=158&h=273	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1545184180-25d471fe75eb7beb.jpg	(from https://grupoalfa.net/alfa-hunters)
12:36:36	54659/54659	U-----	200	untouched ('')	image/jpeg	date:Wed,%2028%20Jan%202026%2010:32:40%20GMT	https://images.unsplash.com/photo-1616046229478-9901c5536a45?auto=format&fit=crop&w=787&h=210	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1616046229478-9901c5536a456111.jpg	(from https://grupoalfa.net/promotores)
12:36:36	27045/27045	U-----	200	untouched ('')	image/jpeg	date:Sun,%2018%20Jan%202026%2003:36:47%20GMT	https://images.unsplash.com/photo-1616046229478-9901c5536a45?auto=format&fit=crop&w=283&h=276	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1616046229478-9901c5536a45e317.jpg	(from https://grupoalfa.net/promotores)
12:36:37	193350/193350	U-----	200	untouched ('OK')	text/html	date:Thu,%2011%20Dec%202025%2022:27:28%20GMT	https://grupoalfa.net/mini-estudios	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/mini-estudios.html	(from https://grupoalfa.net/proyectos)
12:38:40	417/417	U-----	200	untouched ('')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=16,h=16,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=16,h=16,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
12:38:40	790/790	U-----	200	untouched ('')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=32,h=32,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=32,h=32,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
12:38:40	2932/2932	U-----	200	untouched ('')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=192,h=192,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=192,h=192,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
12:38:40	2851/2851	U-----	200	untouched ('')	image/png	date:Tue,%2011%20Feb%202025%2013:27:12%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=180,h=180,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=180,h=180,fit=crop,f=png/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-mv02n2ZjzOc5pE3k.png	(from https://grupoalfa.net/)
12:38:46	305374/305374	U-----	200	untouched ('OK')	text/css	etag:W/%2203916478bde9f431ff1f3c67e5632d28%22	https://grupoalfa.net/_astro-1765492035504/_slug_.CVuZhMTm.css	/home/jcminarro/websites/Grupo%20Alfa/grupoalfa.net/_astro-1765492035504/_slug_.CVuZhMTm.css	(from https://grupoalfa.net/)
12:39:01	7111/7111	---M--	522	error ('Unknown%20error')	text/html	date:Wed,%2028%20Jan%202026%2011:39:01%20GMT	https://cdn.zyrosite.com/robots.txt		(from https://grupoalfa.net/)
12:39:21	0/0	U-----	200	untouched ('')	text/plain	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://assets.zyrosite.com/mp8qDEy2Q3treMXb/traffic.txt	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/mp8qDEy2Q3treMXb/traffic.txt	(from https://grupoalfa.net/)
12:39:35	374340/374340	U-----	200	untouched ('')	image/jpeg	date:Tue,%2027%20Jan%202026%2014:52:36%20GMT	https://images.unsplash.com/photo-1521780171415-783b1cb576e7?auto=format&fit=crop&w=1920	/home/jcminarro/websites/Grupo%20Alfa/images.unsplash.com/photo-1521780171415-783b1cb576e73d83.jpg	(from https://grupoalfa.net/)
12:40:00	8630/8630	U-----	200	untouched ('')	image/png	date:Sat,%2001%20Feb%202025%2000:07:19%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,fit=crop,q=95/mp8qDEy2Q3treMXb/logo-grupo-alfa-YKbEjky3lKIe0BKP.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,fit=crop,q=95/mp8qDEy2Q3treMXb/logo-grupo-alfa-YKbEjky3lKIe0BKP.png	(from https://grupoalfa.net/)
12:40:16	6532/6532	U-----	200	untouched ('')	image/png	date:Fri,%2007%20Feb%202025%2000:12:46%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=493,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=493,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	(from https://grupoalfa.net/)
12:40:36	6557/6557	U-----	200	untouched ('')	image/png	date:Fri,%2007%20Feb%202025%2000:12:46%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=498,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=498,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-cabeza-negra-dWxBg4GvbzIQOwMl.png	(from https://grupoalfa.net/)
12:40:51	10116/10116	U-----	200	untouched ('')	image/png	date:Fri,%2007%20Feb%202025%2000:12:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=197,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=197,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	(from https://grupoalfa.net/)
12:41:15	10199/10199	U-----	200	untouched ('')	image/png	date:Fri,%2007%20Feb%202025%2000:12:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=199,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=199,fit=crop/mp8qDEy2Q3treMXb/logo-grupo-alfa-texto-negro-dJo5gnrjoRIEVBJM.png	(from https://grupoalfa.net/)
12:41:31	8357/8357	U-----	200	untouched ('')	image/png	date:Thu,%2026%20Jun%202025%2009:15:25%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/lupa-AE0r2VjNOpI4LRQ7.png	/home/jcminarro/websites/Grupo%20Alfa/assets.zyrosite.com/cdn-cgi/image/format=auto,w=375,h=375,fit=crop/mp8qDEy2Q3treMXb/lupa-AE0r2VjNOpI4LRQ7.png	(from https://grupoalfa.net/)
